,CASE_ENQUIRY_ID,Source,storm_event,Latitude,Longitude
1018874,101000782353,Constituent Call,Nemo,42.3395,-71.1564
1018875,101000782351,Constituent Call,Nemo,42.2959,-71.0545
1018876,101000782349,Constituent Call,Nemo,42.2977,-71.0878
1018877,101000782345,Constituent Call,Nemo,42.283,-71.1144
1018878,101000782344,Constituent Call,Nemo,42.2792,-71.0664
1018879,101000782342,Constituent Call,Nemo,42.2713,-71.1046
1018880,101000782340,Constituent Call,Nemo,42.3756,-71.0629
1018881,101000782338,Constituent Call,Nemo,42.2788,-71.0662
1018882,101000782334,Self Service,Nemo,42.3418,-71.081
1018883,101000782333,Constituent Call,Nemo,42.3594,-71.0587
1018884,101000782332,Constituent Call,Nemo,42.3466,-71.1033
1018885,101000782330,Constituent Call,Nemo,42.3021,-71.1142
1018886,101000782327,Self Service,Nemo,42.2486,-71.1269
1018887,101000782326,Constituent Call,Nemo,42.3476,-71.1553
1018888,101000782324,Citizens Connect App,Nemo,42.3528,-71.0766
1018889,101000782323,Constituent Call,Nemo,42.3774,-71.0365
1018890,101000782321,Constituent Call,Nemo,42.2577,-71.1213
1018891,101000782320,Self Service,Nemo,42.3495,-71.0472
1018892,101000782319,Constituent Call,Nemo,42.312,-71.0687
1018893,101000782317,Self Service,Nemo,42.271,-71.1322
1018894,101000782316,Constituent Call,Nemo,42.375,-71.0654
1018895,101000782314,Constituent Call,Nemo,42.3,-71.0773
1018896,101000782312,Constituent Call,Nemo,42.3525,-71.0835
1018897,101000782308,Constituent Call,Nemo,42.3524,-71.1229
1018898,101000782305,Constituent Call,Nemo,42.3402,-71.0914
1018899,101000782304,Constituent Call,Nemo,42.2937,-71.0735
1018900,101000782302,Constituent Call,Nemo,42.3465,-71.1356
1018901,101000782301,Constituent Call,Nemo,42.2507,-71.1309
1018902,101000782299,Self Service,Nemo,42.3594,-71.0587
1018903,101000782298,Constituent Call,Nemo,42.3878,-71.0086
1018904,101000782297,Self Service,Nemo,42.2796,-71.1387
1018905,101000782296,Constituent Call,Nemo,42.3457,-71.0951
1018906,101000782295,Self Service,Nemo,42.3594,-71.0587
1018907,101000782294,Constituent Call,Nemo,42.2791,-71.1326
1018908,101000782292,Constituent Call,Nemo,42.3878,-71.0086
1018909,101000782291,Constituent Call,Nemo,42.26,-71.1596
1018910,101000782288,Constituent Call,Nemo,42.3433,-71.0728
1018911,101000782286,Constituent Call,Nemo,42.2822,-71.0818
1018912,101000782284,Constituent Call,Nemo,42.3328,-71.092
1018913,101000782282,Constituent Call,Nemo,42.2807,-71.1207
1018914,101000782280,Constituent Call,Nemo,42.3328,-71.0477
1018915,101000782276,Constituent Call,Nemo,42.2939,-71.1362
1018916,101000782274,Constituent Call,Nemo,42.2966,-71.0867
1018917,101000782272,Citizens Connect App,Nemo,42.3589,-71.0568
1018918,101000782269,Self Service,Nemo,42.3594,-71.0587
1018919,101000782267,Constituent Call,Nemo,42.378,-71.0644
1018920,101000782266,Constituent Call,Nemo,42.3101,-71.0729
1018921,101000782264,Constituent Call,Nemo,42.323,-71.0915
1018922,101000782262,Constituent Call,Nemo,42.3476,-71.1382
1018923,101000782260,Constituent Call,Nemo,42.3239,-71.0706
1018924,101000782256,Constituent Call,Nemo,42.3164,-71.1013
1018925,101000782255,Constituent Call,Nemo,42.3217,-71.1096
1018926,101000782250,Constituent Call,Nemo,42.3468,-71.0684
1018927,101000782248,Constituent Call,Nemo,42.3594,-71.0587
1018928,101000782246,Constituent Call,Nemo,42.2848,-71.0958
1018929,101000782244,Constituent Call,Nemo,42.3315,-71.083
1018930,101000782243,Constituent Call,Nemo,42.3468,-71.0684
1018931,101000782241,Constituent Call,Nemo,42.3477,-71.0657
1018932,101000782238,Constituent Call,Nemo,42.3503,-71.0714
1018933,101000782235,Constituent Call,Nemo,42.3477,-71.0657
1018934,101000782233,Constituent Call,Nemo,42.3177,-71.1018
1018935,101000782231,Constituent Call,Nemo,42.3778,-71.0327
1018936,101000782229,Self Service,Nemo,42.3594,-71.0587
1018937,101000782221,Constituent Call,Nemo,42.3501,-71.0773
