,CASE_ENQUIRY_ID,Source,storm_event,Latitude,Longitude
13407,101002394852,Citizens Connect App,Skylar,42.3515,-71.0602
13408,101002394851,Constituent Call,Skylar,42.3594,-71.0587
13409,101002394850,Constituent Call,Skylar,42.3413,-71.0916
13410,101002394849,Citizens Connect App,Skylar,42.3579,-71.0684
13411,101002394848,Constituent Call,Skylar,42.3594,-71.0587
13412,101002394847,Citizens Connect App,Skylar,42.3594,-71.0587
13413,101002394844,Constituent Call,Skylar,42.3291,-71.1113
13414,101002394843,Constituent Call,Skylar,42.2443,-71.1443
13415,101002394842,Citizens Connect App,Skylar,42.3534,-71.1332
13416,101002394838,Constituent Call,Skylar,42.3594,-71.0587
